21:58:51 INFO    [gui] === GUI 启动 ===
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:25 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:27 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:27 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:27 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:27 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:27 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that withi
22:01:27 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:01:33 INFO    [session] majority win=remote counts={'remote': 140712} window=0..140712
22:01:33 INFO    [session] FINALIZE item=item_IqjX5hzUyHeqQ72MoNZrs sp=remote asr_done=True trans_done=False asr=Or student feel comfortable and help them. I feel 
22:01:33 INFO    [controller] 重连成功，继续记录
22:01:33 INFO    [session] audio.push sp_dist={'remote': 92} segs=92
22:01:33 INFO    [session] VAD started ms=0 item=item_ZlsxoYSBhrB8N3fVCT9x4 last_sp=?
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: And
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: And what
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: And what I
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: And what I.
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport
22:01:33 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they
22:01:34 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they happen
22:01:34 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they happen to
22:01:34 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they happen to be
22:01:34 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they happen to be participating
22:01:34 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they happen to be participating in
22:01:34 INFO    [session] asr.partial item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=?: In whatever sport they happen to be participating in.
22:01:36 INFO    [session] majority win=remote counts={'remote': 94341} window=0..94341
22:01:36 INFO    [session] FINALIZE item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=remote asr_done=True trans_done=False asr=In whatever sport they happen to be participating 
22:01:46 INFO    [session] asr.completed item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=remote: In whatever sport they happen to be participating in. Why do
22:01:46 INFO    [session] FINALIZE item=item_ZlsxoYSBhrB8N3fVCT9x4 sp=remote asr_done=True trans_done=True asr=In whatever sport they happen to be participating 
22:01:46 INFO    [session] majority win=remote counts={'remote': 119920} window=0..119920
22:01:46 INFO    [session] VAD stopped ms=7495 item=item_ZlsxoYSBhrB8N3fVCT9x4 majority_sp=remote segments=225
22:01:46 INFO    [controller] 会话已停止（正常停止或异常退出）
